SCHOOLID,SCHSIZE,RATCMP15,PROPQUAL,PROPCERT,SMRATIO,RESPCUR,SC25Q05,SC34Q15,SC27Q02,SC16Q05,SC39Q07,maths,read,scie,ST88Q01math,ST88Q01read,ST88Q01scie,ST88Q02math,ST88Q02read,ST88Q02scie,ST88Q03math,ST88Q03read,ST88Q03scie,ST88Q04math,ST88Q04read,ST88Q04scie,ST89Q02math,ST89Q02read,ST89Q02scie,ST89Q03math,ST89Q03read,ST89Q03scie,ST89Q04math,ST89Q04read,ST89Q04scie,ST89Q05math,ST89Q05read,ST89Q05scie,option
0000468,777.0,3.0,1.0,1.0,111.0,1.44,5.0,5.0,2.0,2.0,2.0,496.6695386124923,500.05707119615147,525.033636849807,530.6200200000001,539.02278,562.887,0,0,0,506.21671586648773,502.0738385186989,540.4371720725854,486.8079356514546,484.9539616306455,504.0118286889976,467.7102681337339,484.7711185608244,495.43638790755875,456.3205084585432,457.96085756332707,476.8172161593946,485.68271087264475,484.2278857312652,514.9110915907352,476.23256836884246,478.4090808964518,502.0165188900978,Agree
0000468,777.0,3.0,1.0,1.0,111.0,1.44,5.0,5.0,2.0,2.0,2.0,496.6695386124923,500.05707119615147,525.033636849807,491.8362477251038,486.18407092693803,522.8324438406299,470.0158818228998,480.85080083997735,503.21008005302457,470.25238,457.49142,482.2267800000001,530.6200200000001,539.02278,562.887,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000468,777.0,3.0,1.0,1.0,111.0,1.44,5.0,5.0,2.0,2.0,2.0,496.6695386124923,500.05707119615147,525.033636849807,500.5570728259123,502.0000738749759,535.3567046680499,510.51615582907743,502.7407228030708,542.9242133325201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000469,1455.0,1.024,1.0,1.0,153.158,1.44,,4.0,3.0,1.0,1.0,521.7365959423062,558.9307275375309,580.0731330000993,0,0,0,0,0,0,530.3713506955999,578.7937852174286,597.9365310867141,532.4234778772386,588.1130666009491,602.7598168590233,510.2039668249542,556.9049715838104,571.8336786859603,514.7494473209257,558.4930770409503,575.4745961894929,525.9497790936534,573.1846250940464,585.2005969233517,519.1853189820789,565.9596582201714,579.6707169775107,Strongly Agree
0000469,1455.0,1.024,1.0,1.0,153.158,1.44,,4.0,3.0,1.0,1.0,521.7365959423062,558.9307275375309,580.0731330000993,552.2526949759281,573.2565027466924,596.6403624399986,493.46472000000006,484.5169599999999,529.87692,498.95871832575693,539.494873734454,558.3336371309719,492.7450403609643,518.6338243905709,541.2790732081846,528.2110895368385,548.4700330482888,576.4050652774681,493.46472000000006,484.5169599999999,529.87692,493.6837563588862,517.2489076215016,548.8673702204566,501.32558364501983,514.7881340558467,550.1891803305873,Agree
0000469,1455.0,1.024,1.0,1.0,153.158,1.44,,4.0,3.0,1.0,1.0,521.7365959423062,558.9307275375309,580.0731330000993,480.9275649545577,524.3263529879,541.0079817891907,497.98439084943163,534.9864246169715,551.4214166680275,544.1357139660726,564.4096648929926,580.9609579228402,534.906254978169,572.007289755923,588.7074867726004,0,0,0,544.79668,562.6932400000001,579.01902,0,0,0,0,0,0,Disagree
0000469,1455.0,1.024,1.0,1.0,153.158,1.44,,4.0,3.0,1.0,1.0,521.7365959423062,558.9307275375309,580.0731330000993,527.8348155932384,586.6685130127314,601.6506809853429,542.8876330525026,592.5769783842032,610.2442955952853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000470,1622.0,1.135,1.0,0.937,129.76,1.44,10.0,3.0,2.0,1.0,1.0,509.49443291641165,495.7293862799109,512.8237888620819,0,0,0,0,0,0,508.03081999999995,531.95342,488.6609399999999,510.2123907687748,506.6907836397328,508.600293659869,514.3072782527013,516.9543748958343,514.0432758381463,516.146106682742,517.9358891520512,518.4452402518485,514.7426591122486,514.261026648662,517.9538536209982,516.146106682742,517.9358891520512,518.4452402518485,Strongly Agree
0000470,1622.0,1.135,1.0,0.937,129.76,1.44,10.0,3.0,2.0,1.0,1.0,509.49443291641165,495.7293862799109,512.8237888620819,452.33682,430.46585999999996,441.29056,0,0,0,518.5628405229751,495.1668772076717,521.149335591706,528.9262284651138,504.59820287868723,533.3959782576056,529.2329489189499,487.22019540028106,533.7744124131458,530.4273231038666,472.31470055522215,530.0375623324494,542.6156800000001,468.39786999999995,537.15033,530.4273231038666,472.31470055522215,530.0375623324494,Agree
0000470,1622.0,1.135,1.0,0.937,129.76,1.44,10.0,3.0,2.0,1.0,1.0,509.49443291641165,495.7293862799109,512.8237888620819,516.6752744200801,501.58478642026967,526.9181008479472,516.1772983049334,496.8123134499816,516.812672044477,489.9100203004571,482.48452845997855,503.73745827358914,428.34552,400.55332000000004,440.26482,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000470,1622.0,1.135,1.0,0.937,129.76,1.44,10.0,3.0,2.0,1.0,1.0,509.49443291641165,495.7293862799109,512.8237888620819,520.2276520917351,505.5272250639756,508.8328091117173,509.6337396842081,496.35670392863403,513.2031525137866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000471,1004.0,1.61,1.0,1.0,125.5,-0.81,0.0,3.0,2.0,1.0,1.0,522.7026869968215,529.7799892613999,517.4661392883323,520.18226,525.36064,490.89892,520.18226,525.36064,490.89892,541.683996740273,548.56243339513,540.3481326714465,529.7974545554176,531.8648406033401,518.3514903888072,534.4351280978119,535.1527228721368,519.816212058827,537.424799527618,540.4165250867907,528.4152369398636,530.1096902256785,536.0589121199437,525.9980764030166,537.054802839949,541.5847858808409,531.6574765008697,Strongly Agree
0000471,1004.0,1.61,1.0,1.0,125.5,-0.81,0.0,3.0,2.0,1.0,1.0,522.7026869968215,529.7799892613999,517.4661392883323,0,0,0,0,0,0,519.6863998319461,517.4123904762222,505.4377442757739,531.5255603783625,538.7070834114443,526.9456082845907,523.8973165288729,538.3575278348025,531.7843130533922,480.49539999999996,503.87458,488.42785000000003,533.0360661666622,536.6855095411701,517.9710162549097,509.1901453523128,517.3352743097,496.2315204183789,Agree
0000471,1004.0,1.61,1.0,1.0,125.5,-0.81,0.0,3.0,2.0,1.0,1.0,522.7026869968215,529.7799892613999,517.4661392883323,540.8639088977905,540.3125580778066,522.2374404361129,528.9506545539577,529.9314269536396,513.3334185746833,546.0943326884584,572.762422941477,551.0081202034514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000471,1004.0,1.61,1.0,1.0,125.5,-0.81,0.0,3.0,2.0,1.0,1.0,522.7026869968215,529.7799892613999,517.4661392883323,508.3329263965302,528.3526627848148,534.8004664075855,534.1817981196157,543.9275026845671,538.4810073871727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000472,,,,,,-0.81,,,,,,443.73626689655185,484.3249517241381,453.2682048275864,0,0,0,0,0,0,424.8558959999999,494.287244,453.7485999999999,458.6169925000001,505.94970250000006,473.53132750000015,459.152514,512.087736,471.512496,459.6659036363636,514.1825454545454,475.8095690909091,473.7464628571428,529.9790028571427,492.7172685714284,468.25110153846146,522.3483876923076,483.76897230769225,Strongly Agree
0000472,,,,,,-0.81,,,,,,443.73626689655185,484.3249517241381,453.2682048275864,493.37124000000006,525.5989480000001,485.37858400000005,0,0,0,517.76756,559.1629666666666,528.6439511111112,490.86825333333337,551.7185166666666,509.51759666666675,509.6406433333333,567.5385233333333,536.8705633333333,518.608812,574.0201,540.488616,454.33609333333345,510.85126,470.10442666666665,477.04861,540.432695,504.8396000000001,Agree
0000472,,,,,,-0.81,,,,,,443.73626689655185,484.3249517241381,453.2682048275864,465.43854,527.5450119999999,496.260722,489.5143885714286,529.8768714285716,500.01064857142853,403.75708000000003,482.7856333333333,427.2721600000001,460.43776666666673,531.4503666666666,487.66628000000003,346.08975999999996,426.15132000000006,372.0067,346.08975999999996,426.15132000000006,372.0067,0,0,0,0,0,0,Disagree
0000472,,,,,,-0.81,,,,,,443.73626689655185,484.3249517241381,453.2682048275864,437.10857999999996,524.40748,459.42744999999996,456.8858039999999,524.3121720000001,480.82804999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000473,,,,,,-0.81,,,,,,490.0773232013118,522.9461763176645,516.8197300801959,399.52484,393.81696,402.17269999999996,366.10841999999997,430.91718000000003,408.2805,481.2380636818896,495.16900994510706,487.85239361749365,481.69756878545985,501.86057635513725,490.0013081593068,509.9626179835515,528.3331391737769,514.2958376682369,505.7175856983178,531.0706853602721,519.7344968866043,530.0731841753307,548.7878755016694,532.7675150562172,503.6498579573473,531.619418457008,520.563300386076,Strongly Agree
0000473,,,,,,-0.81,,,,,,490.0773232013118,522.9461763176645,516.8197300801959,464.11735967246597,500.86513881798584,482.53453057345786,0,0,0,469.5490536802478,520.9369875721808,508.8401308070967,485.447149168981,516.7104411731356,510.1273659465255,479.57731484405195,518.2582756590755,506.781645783145,478.918476276535,509.27111966635005,502.74349335075385,440.8935378975992,481.7263982051004,478.38303458613353,465.9099620945799,498.11952863491405,490.1383181566671,Agree
0000473,,,,,,-0.81,,,,,,490.0773232013118,522.9461763176645,516.8197300801959,495.61556631403636,538.0082183208045,526.4690035495408,488.0188125404331,532.9684351099686,524.2750620049037,529.5410450131368,562.5632518959324,542.368627219613,480.37856,532.2711499999999,514.5841,398.668,396.06239999999997,431.49944000000005,0,0,0,0,0,0,0,0,0,Disagree
0000473,,,,,,-0.81,,,,,,490.0773232013118,522.9461763176645,516.8197300801959,601.26968,563.3481800000001,571.7456,498.7206505659318,477.52182706709607,469.00613963965225,398.668,396.06239999999997,431.49944000000005,0,0,0,0,0,0,366.10841999999997,430.91718000000003,408.2805,0,0,0,0,0,0,Strongly Disagree
0000474,749.0,2.381,1.0,0.951,107.0,-0.67,5.0,3.0,2.0,1.0,1.0,490.6440943731676,504.3726453009841,521.4320001676105,449.45473999999996,495.33574,482.41327999999993,0,0,0,441.0008974758035,455.00611692384007,466.86276918617466,483.37585613315105,498.628971277947,507.695330093929,478.11111903886723,506.5682972617498,513.4442331677083,487.1756799195183,511.26729349226036,521.5188236149955,476.11555700779024,502.6605708698359,509.10106297517797,472.1806639878599,500.59811036553526,509.973017804807,Strongly Agree
0000474,749.0,2.381,1.0,0.951,107.0,-0.67,5.0,3.0,2.0,1.0,1.0,490.6440943731676,504.3726453009841,521.4320001676105,456.0639867591558,482.30545216702706,489.6517180201924,404.66582,453.07844000000006,442.96903999999995,495.8553362488568,508.064243524774,527.5897792677515,487.05313046099434,498.9359205917349,519.9362637153732,467.92959725051344,467.19013524917284,494.58523085548205,468.6859112955952,477.8915580440138,501.8521044345809,507.87506,487.83166666666665,547.0346933333333,505.4846941334093,499.5854553917823,528.9807804211763,Agree
0000474,749.0,2.381,1.0,0.951,107.0,-0.67,5.0,3.0,2.0,1.0,1.0,490.6440943731676,504.3726453009841,521.4320001676105,499.2995633591716,501.0344356851516,532.3279856289016,482.06416778371465,499.31993779345555,515.8007816231311,517.92336,542.47804,546.98805,449.92208,476.8183,495.0951,587.63826,589.81236,641.3092399999999,0,0,0,0,0,0,0,0,0,Disagree
0000474,749.0,2.381,1.0,0.951,107.0,-0.67,5.0,3.0,2.0,1.0,1.0,490.6440943731676,504.3726453009841,521.4320001676105,501.88423213602425,510.2549878946526,524.4013221893695,493.3145407284222,501.136625447416,519.1581754782139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000475,458.0,,0.989,0.989,65.429,1.44,0.0,3.0,2.0,2.0,2.0,514.0966107726606,513.8002481498229,544.3965476890171,473.9134,504.16462,516.7288599999999,0,0,0,0,0,0,469.50629784834183,487.10660797888033,491.05886611976183,535.3409759125232,553.0246498707544,554.8402670259784,517.0829511449712,534.7435056944729,537.1516805287589,534.6023293477454,549.395028208244,551.5542266863662,505.258773579482,521.7016791940547,520.5388655118725,Strongly Agree
0000475,458.0,,0.989,0.989,65.429,1.44,0.0,3.0,2.0,2.0,2.0,514.0966107726606,513.8002481498229,544.3965476890171,530.8864185606769,540.1852893357411,574.1657001988035,380.2851,398.30788,444.64753999999994,518.9520391311519,523.1206992880622,538.3010838154034,530.0267698769864,531.1870434050174,548.8822749805406,486.6293171714131,489.97233759855743,515.2987152502321,494.11903199999995,480.1223,521.353976,478.80699393066806,478.7449660254471,509.9458432880796,514.3845273953239,513.3245730281535,550.2484244635348,Agree
0000475,458.0,,0.989,0.989,65.429,1.44,0.0,3.0,2.0,2.0,2.0,514.0966107726606,513.8002481498229,544.3965476890171,490.2264931404669,488.74146762436993,512.3932911635283,499.80539824006,497.0251699901306,522.3178555762769,427.09925000000004,451.23625000000004,480.68819999999994,427.09925000000004,451.23625000000004,480.68819999999994,480.57330999999994,469.36019999999996,505.07273999999995,473.9134,504.16462,516.7288599999999,0,0,0,453.81679999999994,448.99078,466.93397999999996,Disagree
0000475,458.0,,0.989,0.989,65.429,1.44,0.0,3.0,2.0,2.0,2.0,514.0966107726606,513.8002481498229,544.3965476890171,533.50212,554.5912599999999,530.71615,535.3409759125232,553.0246498707544,554.8402670259784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000476,925.0,0.519,1.0,1.0,185.0,1.44,0.0,4.0,4.0,2.0,1.0,544.3753094985542,550.468931761859,566.3808677746582,0,0,0,0,0,0,498.325292,534.1139479999999,518.108912,523.155308796919,543.7559602960348,540.8189152539418,529.1193955023662,551.7982848395852,553.195869863123,536.2686376999384,558.3244991459134,562.1327710398584,532.0621697507961,551.7039806664916,559.5995007776132,537.4572698708434,550.8341474002488,557.513231240129,Strongly Agree
0000476,925.0,0.519,1.0,1.0,185.0,1.44,0.0,4.0,4.0,2.0,1.0,544.3753094985542,550.468931761859,566.3808677746582,522.928035,560.3897450000001,558.87728,0,0,0,552.6282489990041,555.5128882819365,572.8115023186272,550.6649114834456,554.9302775598854,573.9181642578566,551.5801796921966,555.7344063594885,562.6612483735911,537.723002688816,531.1482815177258,531.9295887023811,543.6397086928039,538.8294227501574,540.7950619877555,516.8111306252679,532.1469497736334,536.8421570317789,Agree
0000476,925.0,0.519,1.0,1.0,185.0,1.44,0.0,4.0,4.0,2.0,1.0,544.3753094985542,550.468931761859,566.3808677746582,554.7553846730045,555.7470904547964,569.4758418241502,536.4813763568554,551.2427262968384,562.3935823147642,0,0,0,0,0,0,508.34241999999995,474.25208000000003,532.86088,508.34241999999995,474.25208000000003,532.86088,0,0,0,0,0,0,Disagree
0000476,925.0,0.519,1.0,1.0,185.0,1.44,0.0,4.0,4.0,2.0,1.0,544.3753094985542,550.468931761859,566.3808677746582,524.1437711647799,533.3860349260382,538.3134377340236,532.3226032508619,544.0502453429683,542.6857476169969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000477,880.0,2.299,1.0,0.951,146.667,-0.25,0.0,4.0,3.0,2.0,1.0,525.6464120332903,539.609099207442,510.7661049893503,535.1378666666666,551.42592,536.4664866666667,599.4781,600.55844,582.4692200000001,546.477160163799,544.8459692177456,501.04965198653025,543.051521891922,521.8357393625845,505.43156105322925,537.9774421740648,534.7337757227067,515.0313969189416,550.4110420856223,538.7328700328457,517.1652749695155,540.9450636070227,537.2013204796023,515.9950109992183,526.8862089216105,517.055649670712,496.43934367225194,Strongly Agree
0000477,880.0,2.299,1.0,0.951,146.667,-0.25,0.0,4.0,3.0,2.0,1.0,525.6464120332903,539.609099207442,510.7661049893503,539.8115,528.78432,515.1435800000002,569.87852,643.39514,594.03208,533.6789934796418,533.2815273240565,519.0616101397744,538.244924797883,561.3112724407681,535.8155575110547,555.0105658379072,581.0087618627091,554.8424490705805,533.1447925603434,561.5699267510198,538.9285383212007,552.8924583101295,567.5672862993092,543.6702579344486,560.0867769189317,574.9570348062094,551.2406070332361,Agree
0000477,880.0,2.299,1.0,0.951,146.667,-0.25,0.0,4.0,3.0,2.0,1.0,525.6464120332903,539.609099207442,510.7661049893503,548.9414539860485,558.6001161043357,528.9491105412061,549.3634327351555,557.2349610188305,528.3974117764353,585.8009023099901,625.3920978733372,582.1586541802633,584.3188718714143,622.4969711405024,588.3910618828544,602.51594,606.4928199999999,569.69414,571.16372,567.63857,542.41886,0,0,0,0,0,0,Disagree
0000477,880.0,2.299,1.0,0.951,146.667,-0.25,0.0,4.0,3.0,2.0,1.0,525.6464120332903,539.609099207442,510.7661049893503,559.7523,491.97506000000004,516.16936,519.8512200000001,499.693775,498.82507000000004,599.4781,600.55844,582.4692200000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000478,,,,,,-0.81,,,,,,599.7014251303484,610.7116906160063,609.88784221944,593.7139599999999,632.11592,600.8392399999999,0,0,0,608.6429719881344,637.4243629060913,619.0117770023974,595.2371389466083,610.0580036706713,601.016338277058,599.421559706763,609.1388827661257,605.5282752515492,599.3796085940703,611.1690337551003,607.2139942491801,598.3863610025121,611.6155385339574,599.9719724544876,615.425034139095,642.630992346275,621.8807652897856,Strongly Agree
0000478,,,,,,-0.81,,,,,,599.7014251303484,610.7116906160063,609.88784221944,591.709188880094,584.9411879022117,592.0125205948921,0,0,0,593.6695363765554,589.9150172026585,599.8764285067587,599.5861817718961,601.4357321744686,611.0797055629624,592.7355646442932,599.7758678063509,609.3137100933782,588.5223440285181,583.4981298888995,603.4425293959677,594.6136251194041,588.3989762126633,630.1629548991665,584.6949449990301,579.254141778375,597.165010446464,Agree
0000478,,,,,,-0.81,,,,,,599.7014251303484,610.7116906160063,609.88784221944,597.0460194256522,598.2118666232418,604.3004816706862,588.2908851430375,578.9098580681176,592.4312861621231,600.6568413667407,620.7383448911487,619.0415410065842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000478,,,,,,-0.81,,,,,,599.7014251303484,610.7116906160063,609.88784221944,604.7734027307549,645.1627745499407,627.2153513526997,603.3343056047806,623.7385924104108,615.3965551303942,566.13958,554.7673400000001,565.0317,593.7139599999999,632.11592,600.8392399999999,0,0,0,0,0,0,0,0,0,566.13958,554.7673400000001,565.0317,Strongly Disagree
0000479,516.0,1.189,,1.0,114.667,0.03,0.0,4.0,3.0,2.0,2.0,477.3926366666668,474.85549600000013,490.6595746666668,478.80122,461.0146449999999,481.99365,483.65011999999996,466.63358,519.3398,530.9004560000001,541.7522759999999,534.7444879999999,509.0434666666667,513.2803333333334,510.01491000000004,497.70094000000006,501.2083553846154,504.24066000000005,507.47959846153856,506.41007846153855,512.2170184615386,510.0431033333334,512.5182266666668,517.482585,511.6334333333334,513.7812916666668,517.8167266666668,Strongly Agree
0000479,516.0,1.189,,1.0,114.667,0.03,0.0,4.0,3.0,2.0,2.0,477.3926366666668,474.85549600000013,490.6595746666668,449.8182466666667,449.11568000000005,479.86447333333336,487.3111,469.67951999999997,484.32486,457.6548254545455,446.800070909091,465.80651272727283,468.0947140000001,460.456544,479.41999000000004,452.5704833333333,431.9139633333334,464.29193,435.8363166666667,425.40483333333333,460.23560666666674,434.6808866666667,419.8179533333334,448.5173433333333,431.5002266666667,417.29182333333335,447.84906,Agree
0000479,516.0,1.189,,1.0,114.667,0.03,0.0,4.0,3.0,2.0,2.0,477.3926366666668,474.85549600000013,490.6595746666668,497.92413000000005,491.9774525000001,499.92073500000004,467.611070909091,470.2976236363637,488.1353581818183,507.8491066666667,504.06595333333337,540.8802666666667,483.65011999999996,466.63358,519.3398,483.65011999999996,466.63358,519.3398,0,0,0,483.65011999999996,466.63358,519.3398,483.65011999999996,466.63358,519.3398,Disagree
0000479,516.0,1.189,,1.0,114.667,0.03,0.0,4.0,3.0,2.0,2.0,477.3926366666668,474.85549600000013,490.6595746666668,535.83892,549.62685,526.84632,522.051716,511.2987080000001,512.551284,0,0,0,496.69731,492.43950000000007,523.30286,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000480,731.0,1.0,1.0,0.932,91.375,0.03,0.0,3.0,3.0,2.0,1.0,532.240789098321,554.315685375522,550.9780337691984,0,0,0,0,0,0,526.1879620047896,531.8015755047676,522.2412624748434,477.37965999999994,490.291865,467.26035,529.3807842192484,555.7019703702819,551.1241301091552,542.7098936573085,568.8961584768942,559.7046703527709,561.3410590252686,582.9294566384327,580.3874515449077,534.3698131704836,560.4661387789505,557.1086506788031,Strongly Agree
0000480,731.0,1.0,1.0,0.932,91.375,0.03,0.0,3.0,3.0,2.0,1.0,532.240789098321,554.315685375522,550.9780337691984,453.34943999999996,466.79398000000003,456.21036000000004,0,0,0,533.1148956192034,562.1509030744834,553.447101068535,557.8566133658634,583.024238686314,580.3426062811907,543.411491472011,566.4006800705303,549.2346430536812,511.7399950812884,535.0497722744043,528.8462929828095,482.32901104219036,514.5620456727709,495.6391746489292,532.0927033839898,556.1061982023812,539.222639628472,Agree
0000480,731.0,1.0,1.0,0.932,91.375,0.03,0.0,3.0,3.0,2.0,1.0,532.240789098321,554.315685375522,550.9780337691984,522.5301219217049,549.7099424156963,533.2302957505365,526.5349577580979,551.6881227756867,535.1425443962155,551.028287002089,596.0878864485869,592.5980088357471,450.31156,524.2486200000001,503.20776000000006,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000480,731.0,1.0,1.0,0.932,91.375,0.03,0.0,3.0,3.0,2.0,1.0,532.240789098321,554.315685375522,550.9780337691984,585.3624288828553,608.5109115767709,623.9867631215144,541.5275640058027,567.0684906611478,568.1652115927877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000481,395.0,3.243,1.0,1.0,112.857,1.44,4.0,3.0,4.0,2.0,1.0,535.5462368170417,573.7652145551863,575.4309124845256,450.15578000000005,466.02568,495.46812,473.39408000000003,506.4560733333333,509.61084666666665,571.560984,591.6696680000001,596.102204,573.3252699999999,592.97631,584.33421,556.436689905789,579.7597984696383,574.7774846030136,551.0783920860351,575.4699157322227,571.5379082231316,544.4676839279966,570.0203202166826,569.8095366161596,550.9753522950638,579.495102336076,575.1326598733258,Strongly Agree
0000481,395.0,3.243,1.0,1.0,112.857,1.44,4.0,3.0,4.0,2.0,1.0,535.5462368170417,573.7652145551863,575.4309124845256,472.45287500000006,515.769365,518.4306250000001,0,0,0,542.4620007651363,574.4260209326584,571.3931655690934,536.8957337800109,573.082807699038,573.6129414101927,519.3770245687002,560.1355483866903,564.490451182992,506.71739050890346,554.1155127270245,558.8562848039035,515.141385251816,572.0274567950753,570.1528697121463,502.84534857142864,545.3772714285715,549.9387285714287,Agree
0000481,395.0,3.243,1.0,1.0,112.857,1.44,4.0,3.0,4.0,2.0,1.0,535.5462368170417,573.7652145551863,575.4309124845256,552.8069902145669,585.3729464109546,584.9265979652657,517.5415026295993,562.1869251000065,561.9905797548282,431.57811999999996,510.42762999999997,497.70609,517.92336,543.7886599999999,529.5038999999999,452.1031,509.55388000000005,503.86052,0,0,0,452.1031,509.55388000000005,503.86052,541.0673329802912,568.1316071880178,572.0372650341196,Disagree
0000481,395.0,3.243,1.0,1.0,112.857,1.44,4.0,3.0,4.0,2.0,1.0,535.5462368170417,573.7652145551863,575.4309124845256,565.5164299999999,587.43599,562.2808699999999,582.3025325000001,598.3379,595.302595,450.15578000000005,466.02568,495.46812,451.12944,487.78978000000006,499.66432000000003,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000482,710.0,0.971,1.0,1.0,177.5,1.44,0.0,6.0,3.0,1.0,1.0,535.0912973538675,572.2944937240101,561.843888498391,0,0,0,0,0,0,495.67171333333334,543.4444533333333,529.37958,519.839548,553.6698680000001,545.59866,533.3566246767699,572.5568238248087,561.5155646427256,538.8250073534549,575.6619587619132,565.4868576166416,537.2143293904126,572.9840237162758,558.905860889884,537.6964610376191,576.5821322739478,564.2053514391896,Strongly Agree
0000482,710.0,0.971,1.0,1.0,177.5,1.44,0.0,6.0,3.0,1.0,1.0,535.0912973538675,572.2944937240101,561.843888498391,512.8098333722209,542.196639385427,537.642916585056,423.98348,493.03224,501.80902,548.0498922135846,583.6198573452743,574.0848494144583,552.6289675110738,587.2014950903795,578.7934545097662,546.8878022901465,567.0169706506014,567.8220072623913,527.372043324465,555.1101542754066,553.6462943656767,530.2403831180102,559.8790949526738,565.3659150630958,530.5292801641609,556.6609361393479,557.0707157537973,Agree
0000482,710.0,0.971,1.0,1.0,177.5,1.44,0.0,6.0,3.0,1.0,1.0,535.0912973538675,572.2944937240101,561.843888498391,552.846047495409,590.18885547028,580.434160178423,548.3729184110141,581.6204692287354,572.8617854178922,580.6278199999999,579.4134499999999,600.0466200000001,503.51301333333333,533.4891,532.4257066666667,480.45643999999993,536.481,522.69676,0,0,0,0,0,0,0,0,0,Disagree
0000482,710.0,0.971,1.0,1.0,177.5,1.44,0.0,6.0,3.0,1.0,1.0,535.0912973538675,572.2944937240101,561.843888498391,497.86572000000007,522.7791500000001,523.25625,529.54251,557.74204,551.0288466666667,478.15860000000004,514.79634,503.53412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000483,936.0,0.215,1.0,1.0,156.0,1.44,0.0,3.0,3.0,1.0,2.0,578.5152412045993,584.8516215451206,608.2585796334417,524.7001,559.43656,539.8545399999999,0,0,0,510.9518800000001,543.93857,547.22116,582.3656212159289,588.6433021361285,603.0185112669177,559.454745492674,579.5520437163938,591.4366056691957,576.4174307993126,590.5431367780504,604.5358294097541,575.866093393928,585.6848341000646,602.6081934269416,572.6564377324916,591.0044036627985,604.6359946778854,Strongly Agree
0000483,936.0,0.215,1.0,1.0,156.0,1.44,0.0,3.0,3.0,1.0,2.0,578.5152412045993,584.8516215451206,608.2585796334417,519.24756,540.0951,576.92094,0,0,0,585.9545490004181,583.9491066689537,611.9681455196935,573.9652329815292,586.2495775124544,604.1054052903457,594.7938817878371,597.0731482617301,619.9683056032375,573.9088059594831,576.6149502329811,605.4390579556011,576.248589246947,604.6222350698906,622.3615381004613,585.5669927069132,577.9158285491176,604.9681293439163,Agree
0000483,936.0,0.215,1.0,1.0,156.0,1.44,0.0,3.0,3.0,1.0,2.0,578.5152412045993,584.8516215451206,608.2585796334417,601.807189241321,602.8913081027631,621.5072516779077,560.5951004224145,583.3645219921548,593.4059061513782,583.9772500000001,629.81243,625.27041,541.8367599999999,592.55928,623.03246,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000483,936.0,0.215,1.0,1.0,156.0,1.44,0.0,3.0,3.0,1.0,2.0,578.5152412045993,584.8516215451206,608.2585796334417,547.044786014199,578.2068865503178,589.8007280647897,598.2202924488961,594.0401176174519,621.2065828256211,542.07044,622.3459399999999,568.38866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000484,1958.0,0.668,0.951,0.942,150.615,1.44,0.0,3.0,3.0,1.0,1.0,543.5658076488883,534.4814329821331,575.0509549254232,0,0,0,0,0,0,612.40848,634.2605799999999,679.5412,538.584655,501.27761,581.909735,519.77341665164,519.4769918977157,554.4002816186573,565.4508857609749,556.6282903615099,594.2887787278918,536.1426010160819,527.3091251614253,565.5284830757081,541.7487721953405,536.9962317894924,572.3261318185428,Strongly Agree
0000484,1958.0,0.668,0.951,0.942,150.615,1.44,0.0,3.0,3.0,1.0,1.0,543.5658076488883,534.4814329821331,575.0509549254232,538.5001658889498,533.3749380875157,578.7819272207948,325.4479,342.25190000000003,420.58931999999993,530.8432995217373,523.0804465403434,560.1194442156386,525.0060448286401,526.2608558178893,554.3178230478563,545.8773870203952,521.1369933378478,575.0014331056497,481.37604842771026,477.59562096944074,528.0003942611158,511.5649517235712,510.05631155654737,564.8496335877956,498.62453705734924,487.6960994483471,549.1589972024759,Agree
